,Player,Team,Wk,Run Att,Run Yd,Run TD,Target,Rec,Rec Yd,Rec TD,Opp,Points,Game played,Season
125,Paul Perkins,NYG,5,0,0,0,0,0,0,0,KC,0.0,0,2017
126,Peyton Barber,TB,5,0,0,0,0,0,0,0,NE,0.0,0,2017
127,Raheem Mostert,SF,5,1,3,0,0,0,0,0,IND,0.3,1,2017
128,Rex Burkhead,NE,5,0,0,0,0,0,0,0,TB,0.0,0,2017
129,Rob Kelley,WAS,5,0,0,0,0,0,0,0,bye,0.0,0,2017
130,Robert Turbin,IND,5,4,6,0,2,2,13,0,SF,1.9,1,2017
131,Rod Smith,DAL,5,0,0,0,1,1,18,0,GB,1.8,1,2017
132,Roosevelt Nix,PIT,5,0,0,0,0,0,0,0,JAC,0.0,0,2017
133,Samaje Perine,WAS,5,0,0,0,0,0,0,0,bye,0.0,0,2017
134,Senorise Perry,MIA,5,0,0,0,0,0,0,0,TEN,0.0,0,2017
135,Shane Vereen,NYG,5,5,18,0,5,4,27,0,KC,4.5,1,2017
136,Stevan Ridley,PIT,5,0,0,0,0,0,0,0,JAC,0.0,0,2017
137,T.J. Yeldon,JAC,5,0,0,0,0,0,0,0,PIT,0.0,0,2017
138,Taiwan Jones,BUF,5,0,0,0,0,0,0,0,CIN,0.0,0,2017
139,Tarik Cohen,CHI,5,6,13,0,1,1,-6,0,MIN,0.7,1,2017
140,Terrance West,BAL,5,2,17,0,0,0,0,0,OAK,1.7,1,2017
141,Terrell Watson,PIT,5,0,0,0,0,0,0,0,JAC,0.0,0,2017
142,Terron Ward,ATL,5,0,0,0,0,0,0,0,bye,0.0,0,2017
143,Tevin Coleman,ATL,5,0,0,0,0,0,0,0,bye,0.0,0,2017
144,Theo Riddick,DET,5,2,8,0,5,4,45,0,CAR,5.3,1,2017
145,Thomas Rawls,SEA,5,8,20,0,3,2,15,0,KC,3.5,1,2017
146,Tion Green,DET,5,0,0,0,0,0,0,0,CAR,0.0,0,2017
147,Todd Gurley,LAR,5,14,43,0,4,2,7,0,bye,5.0,1,2017
148,Tommy Bohanon,JAC,5,0,0,0,0,0,0,0,PIT,0.0,0,2017
149,Travaris Cadet,BUF,5,0,0,0,0,0,0,0,CIN,0.0,0,2017
150,Tre Madden,SEA,5,0,0,0,0,0,0,0,KC,0.0,0,2017
151,Trey Edmunds,NO,5,0,0,0,0,0,0,0,bye,0.0,0,2017
152,Ty Montgomery,GB,5,0,0,0,0,0,0,0,DAL,0.0,0,2017
153,Tyler Ervin,HOU,5,0,0,0,0,0,0,0,KC,0.0,0,2017
154,Wayne Gallman,NYG,5,11,57,0,5,5,25,0,KC,8.2,1,2017
155,Wendell Smallwood,PHI,5,0,0,0,0,0,0,0,ARI,0.0,0,2017
156,Zach Line,NO,5,0,0,0,0,0,0,0,bye,0.0,0,2017
157,Zach Zenner,DET,5,3,11,1,0,0,0,0,CAR,7.1,1,2017
0,Aaron Jones,GB,6,13,41,0,4,1,1,0,MIN,4.2,1,2017
1,Aaron Ripkowski,GB,6,0,0,0,1,1,0,0,MIN,0.0,1,2017
2,Adrian Peterson,ARI,6,26,134,2,0,0,0,0,TB,25.4,1,2017
3,Adrian Peterson,NO,6,26,134,2,0,0,0,0,DET,25.4,1,2017
4,Akeem Hunt,KC,6,1,3,0,0,0,0,0,JAC,0.3,1,2017
5,Alex Collins,BAL,6,15,74,0,0,0,0,0,CHI,7.4,1,2017
6,Alfred Blue,HOU,6,0,0,0,0,0,0,0,CLE,0.0,0,2017
7,Alfred Morris,DAL,6,0,0,0,0,0,0,0,bye,0.0,0,2017
8,Alvin Kamara,NO,6,10,75,0,4,4,12,0,DET,8.7,1,2017
9,Ameer Abdullah,DET,6,14,54,0,2,0,0,0,NO,5.4,1,2017
10,Andre Ellington,HOU,6,0,0,0,1,0,0,0,CLE,0.0,1,2017
11,Andre Williams,LAC,6,0,0,0,0,0,0,0,bye,0.0,0,2017
12,Andy Janovich,DEN,6,0,0,0,1,0,0,0,NYG,0.0,1,2017
13,Anthony Sherman,KC,6,0,0,0,0,0,0,0,JAC,0.0,0,2017
14,Austin Ekeler,LAC,6,1,1,0,2,1,8,0,bye,0.9,1,2017
15,Benny Cunningham,CHI,6,0,0,0,0,0,0,0,BAL,0.0,0,2017
16,Bilal Powell,NYJ,6,0,0,0,0,0,0,0,NE,0.0,0,2017
17,Bobby Rainey,BAL,6,0,0,0,2,2,11,0,CHI,1.1,1,2017
18,Branden Oliver,LAC,6,0,0,0,0,0,0,0,bye,0.0,0,2017
19,Brandon Bolden,NE,6,0,0,0,0,0,0,0,NYJ,0.0,0,2017
20,Brian Hill,CIN,6,0,0,0,0,0,0,0,bye,0.0,0,2017
21,Bronson Hill,ARI,6,0,0,0,0,0,0,0,TB,0.0,0,2017
22,Byron Marshall,WAS,6,0,0,0,0,0,0,0,SF,0.0,0,2017
23,C.J. Anderson,DEN,6,9,17,0,0,0,0,0,NYG,1.7,1,2017
24,C.J. Ham,MIN,6,0,0,0,0,0,0,0,GB,0.0,0,2017
25,C.J. Prosise,SEA,6,0,0,0,0,0,0,0,bye,0.0,0,2017
26,C.J. Spiller,KC,6,0,0,0,0,0,0,0,JAC,0.0,0,2017
27,Cameron Artis-Payne,CAR,6,0,0,0,0,0,0,0,PHI,0.0,0,2017
28,Carlos Hyde,SF,6,13,28,2,6,5,47,0,WAS,19.5,1,2017
29,Charcandrick West,KC,6,0,0,0,1,1,9,0,JAC,0.9,1,2017
30,Charles Sims,TB,6,0,0,0,5,4,45,0,ARI,4.5,1,2017
31,Chris Carson,SEA,6,0,0,0,0,0,0,0,bye,0.0,0,2017
32,Chris Ivory,JAC,6,2,3,0,10,9,74,1,KC,13.7,1,2017
33,Chris Johnson,ARI,6,0,0,0,0,0,0,0,TB,0.0,0,2017
34,Chris Thompson,WAS,6,16,33,0,5,4,105,0,SF,13.8,1,2017
35,Christian McCaffrey,CAR,6,4,8,0,14,10,56,1,PHI,12.4,1,2017
36,Corey Clement,PHI,6,2,2,0,0,0,0,0,CAR,0.2,1,2017
37,Corey Grant,JAC,6,0,0,0,0,0,0,0,KC,0.0,0,2017
38,D.J. Foster,ARI,6,0,0,0,0,0,0,0,TB,0.0,0,2017
39,D'Onta Foreman,HOU,6,12,59,0,0,0,0,0,CLE,5.9,1,2017
40,Dalvin Cook,MIN,6,0,0,0,0,0,0,0,GB,0.0,0,2017
41,Damien Williams,MIA,6,4,9,0,3,3,14,0,ATL,2.3,1,2017
42,Dan Vitale,CLE,6,0,0,0,1,1,7,0,HOU,0.7,1,2017
43,Danny Woodhead,BAL,6,0,0,0,0,0,0,0,CHI,0.0,0,2017
44,Darren McFadden,DAL,6,0,0,0,0,0,0,0,bye,0.0,0,2017
45,Darren Sproles,PHI,6,0,0,0,0,0,0,0,CAR,0.0,0,2017
46,David Fluellen,TEN,6,0,0,0,0,0,0,0,IND,0.0,0,2017
47,David Johnson,ARI,6,0,0,0,0,0,0,0,TB,0.0,0,2017
48,De'Veon Smith,MIA,6,0,0,0,0,0,0,0,ATL,0.0,0,2017
49,DeAndre Washington,OAK,6,3,-8,0,1,1,10,0,KC,0.2,1,2017
50,DeMarco Murray,TEN,6,12,40,1,4,4,47,0,IND,14.7,1,2017
51,Derek Watt,LAC,6,0,0,0,0,0,0,0,bye,0.0,0,2017
52,Derrick Coleman,ATL,6,0,0,0,0,0,0,0,MIA,0.0,0,2017
53,Derrick Henry,TEN,6,19,131,1,1,1,14,0,IND,20.5,1,2017
54,Devante Mays,GB,6,0,0,0,0,0,0,0,MIN,0.0,0,2017
55,Devonta Freeman,ATL,6,9,68,0,4,2,11,0,MIA,7.9,1,2017
56,Devontae Booker,DEN,6,1,2,0,6,4,78,0,NYG,8.0,1,2017
57,Dion Lewis,NE,6,11,52,1,0,0,0,0,NYJ,11.2,1,2017
58,Doug Martin,TB,6,14,53,1,2,1,11,0,ARI,12.4,1,2017
59,Duke Johnson,CLE,6,5,40,0,5,3,-1,0,HOU,3.9,1,2017
60,Dwayne Washington,DET,6,0,0,0,0,0,0,0,NO,0.0,0,2017
61,Eddie Lacy,SEA,6,0,0,0,0,0,0,0,bye,0.0,0,2017
62,Elijah McGuire,NYJ,6,10,22,0,0,0,0,0,NE,2.2,1,2017
63,Elijhaa Penny,ARI,6,0,0,0,0,0,0,0,TB,0.0,0,2017
64,Ezekiel Elliott,DAL,6,0,0,0,0,0,0,0,bye,0.0,0,2017
65,Fitzgerald Toussaint,PIT,6,0,0,0,0,0,0,0,KC,0.0,0,2017
66,Fozzy Whittaker,CAR,6,1,-3,0,0,0,0,0,PHI,-0.3,1,2017
67,Frank Gore,IND,6,10,49,0,3,2,18,0,TEN,6.7,1,2017
68,Giovani Bernard,CIN,6,0,0,0,0,0,0,0,bye,0.0,0,2017
69,Isaiah Crowell,CLE,6,12,58,0,2,2,15,0,HOU,7.3,1,2017
70,J.D. McKissic,SEA,6,0,0,0,0,0,0,0,bye,0.0,0,2017
71,Jacquizz Rodgers,TB,6,3,1,0,1,1,6,0,ARI,0.7,1,2017
72,Jalen Richard,OAK,6,2,-1,0,4,3,27,0,KC,2.6,1,2017
73,Jalston Fowler,TEN,6,0,0,0,0,0,0,0,IND,0.0,0,2017
74,Jamaal Charles,DEN,6,5,19,0,3,1,2,0,NYG,2.1,1,2017
75,Jamaal Williams,GB,6,0,0,0,0,0,0,0,MIN,0.0,0,2017
76,James Conner,PIT,6,2,14,0,0,0,0,0,KC,1.4,1,2017
77,James Develin,NE,6,0,0,0,0,0,0,0,NYJ,0.0,0,2017
78,James White,NE,6,3,23,0,7,4,22,0,NYJ,4.5,1,2017
79,Jamize Olawale,OAK,6,0,0,0,0,0,0,0,KC,0.0,0,2017
80,Javorius Allen,BAL,6,10,49,0,4,3,17,0,CHI,6.6,1,2017
81,Jay Ajayi,PHI,6,26,130,0,3,0,0,0,CAR,13.0,1,2017
82,Jay Ajayi,MIA,6,26,130,0,3,0,0,0,ATL,13.0,1,2017
83,Jay Prosch,HOU,6,0,0,0,1,1,18,0,CLE,1.8,1,2017
84,Jeremy Hill,CIN,6,0,0,0,0,0,0,0,bye,0.0,0,2017
85,Jerick McKinnon,MIN,6,16,69,1,6,5,30,1,GB,21.9,1,2017
86,Joe Kerridge,GB,6,0,0,0,0,0,0,0,MIN,0.0,0,2017
87,Joe Mixon,CIN,6,0,0,0,0,0,0,0,bye,0.0,0,2017
88,John Kuhn,NO,6,0,0,0,0,0,0,0,DET,0.0,0,2017
89,Jonathan Stewart,CAR,6,8,-4,0,2,0,0,0,PHI,-0.4,1,2017
90,Jordan Howard,CHI,6,36,167,0,1,1,9,0,BAL,17.6,1,2017
91,Josh Ferguson,IND,6,0,0,0,0,0,0,0,TEN,0.0,0,2017
92,Justin Davis,LAR,6,0,0,0,0,0,0,0,bye,0.0,0,2017
93,Kapri Bibbs,WAS,6,0,0,0,0,0,0,0,SF,0.0,0,2017
94,Kareem Hunt,KC,6,9,21,0,6,5,89,0,JAC,11.0,1,2017
95,Kenjon Barner,PHI,6,5,7,0,2,1,9,0,CAR,1.6,1,2017
96,Kenyan Drake,MIA,6,0,0,0,0,0,0,0,ATL,0.0,0,2017
97,Kerwynn Williams,ARI,6,3,14,0,0,0,0,0,TB,1.4,1,2017
98,Kyle Juszczyk,SF,6,0,0,0,0,0,0,0,WAS,0.0,0,2017
99,Lamar Miller,HOU,6,15,41,0,4,3,40,0,CLE,8.1,1,2017
100,Lance Dunbar,LAR,6,0,0,0,0,0,0,0,bye,0.0,0,2017
101,Latavius Murray,MIN,6,15,28,0,1,1,9,0,GB,3.7,1,2017
102,Le'Veon Bell,PIT,6,32,179,1,6,3,12,0,KC,25.1,1,2017
103,LeGarrette Blount,PHI,6,14,67,0,0,0,0,0,CAR,6.7,1,2017
104,Leonard Fournette,JAC,6,21,130,1,2,2,8,0,KC,19.8,1,2017
105,LeSean McCoy,BUF,6,0,0,0,0,0,0,0,bye,0.0,0,2017
106,LeShun Daniels Jr.,WAS,6,0,0,0,0,0,0,0,SF,0.0,0,2017
107,Mack Brown,WAS,6,2,2,0,1,1,11,0,SF,1.3,1,2017
108,Malcolm Brown,LAR,6,3,17,0,0,0,0,0,bye,1.7,1,2017
109,Marcus Murphy,BUF,6,0,0,0,0,0,0,0,bye,0.0,0,2017
110,Mark Ingram,NO,6,25,114,2,5,5,36,0,DET,27.0,1,2017
111,Marlon Mack,IND,6,2,18,0,2,0,0,0,TEN,1.8,1,2017
112,Marquez Williams,CLE,6,0,0,0,0,0,0,0,HOU,0.0,0,2017
113,Marshawn Lynch,OAK,6,13,63,0,2,0,0,0,KC,6.3,1,2017
114,Matt Breida,SF,6,4,21,0,4,2,15,0,WAS,3.6,1,2017
115,Matt Dayes,CLE,6,0,0,0,0,0,0,0,HOU,0.0,0,2017
116,Matt Forte,NYJ,6,9,22,0,8,8,59,0,NE,8.1,1,2017
117,Matt Jones,IND,6,0,0,0,0,0,0,0,TEN,0.0,0,2017
118,Melvin Gordon,LAC,6,25,83,1,12,9,67,1,bye,27.0,1,2017
119,Michael Burton,CHI,6,0,0,0,1,1,8,0,BAL,0.8,1,2017
120,Mike Davis,SEA,6,0,0,0,0,0,0,0,bye,0.0,0,2017
121,Mike Gillislee,NE,6,10,44,0,0,0,0,0,NYJ,4.4,1,2017
122,Mike Tolbert,BUF,6,0,0,0,0,0,0,0,bye,0.0,0,2017
123,Orleans Darkwa,NYG,6,21,117,0,1,1,13,0,DEN,13.0,1,2017
124,Patrick DiMarco,BUF,6,0,0,0,0,0,0,0,bye,0.0,0,2017
125,Paul Perkins,NYG,6,0,0,0,0,0,0,0,DEN,0.0,0,2017
126,Peyton Barber,TB,6,0,0,0,0,0,0,0,ARI,0.0,0,2017
127,Raheem Mostert,SF,6,1,16,0,0,0,0,0,WAS,1.6,1,2017
128,Rex Burkhead,NE,6,0,0,0,0,0,0,0,NYJ,0.0,0,2017
129,Rob Kelley,WAS,6,0,0,0,0,0,0,0,SF,0.0,0,2017
130,Robert Turbin,IND,6,3,3,0,5,4,37,0,TEN,4.0,1,2017
131,Rod Smith,DAL,6,0,0,0,0,0,0,0,bye,0.0,0,2017
132,Roosevelt Nix,PIT,6,0,0,0,0,0,0,0,KC,0.0,0,2017
133,Samaje Perine,WAS,6,9,23,0,3,3,24,1,SF,10.7,1,2017
134,Senorise Perry,MIA,6,0,0,0,0,0,0,0,ATL,0.0,0,2017
135,Shane Vereen,NYG,6,1,4,0,0,0,0,0,DEN,0.4,1,2017
136,Stevan Ridley,PIT,6,0,0,0,0,0,0,0,KC,0.0,0,2017
137,T.J. Yeldon,JAC,6,0,0,0,0,0,0,0,KC,0.0,0,2017
138,Taiwan Jones,BUF,6,0,0,0,0,0,0,0,bye,0.0,0,2017
139,Tarik Cohen,CHI,6,14,32,0,3,1,14,0,BAL,4.6,1,2017
140,Terrance West,BAL,6,0,0,0,0,0,0,0,CHI,0.0,0,2017
141,Terrell Watson,PIT,6,1,3,0,0,0,0,0,KC,0.3,1,2017
142,Terron Ward,ATL,6,0,0,0,0,0,0,0,MIA,0.0,0,2017
143,Tevin Coleman,ATL,6,9,32,1,1,1,4,0,MIA,9.6,1,2017
144,Theo Riddick,DET,6,2,8,0,7,5,45,0,NO,5.3,1,2017
145,Thomas Rawls,SEA,6,0,0,0,0,0,0,0,bye,0.0,0,2017
146,Tion Green,DET,6,0,0,0,0,0,0,0,NO,0.0,0,2017
147,Todd Gurley,LAR,6,23,116,0,1,1,4,0,bye,12.0,1,2017
148,Tommy Bohanon,JAC,6,0,0,0,2,0,0,0,KC,0.0,1,2017
149,Travaris Cadet,BUF,6,1,3,0,3,3,26,0,bye,2.9,1,2017
150,Tre Madden,SEA,6,0,0,0,0,0,0,0,bye,0.0,0,2017
151,Trey Edmunds,NO,6,0,0,0,0,0,0,0,DET,0.0,0,2017
152,Ty Montgomery,GB,6,10,28,0,3,1,3,0,MIN,3.1,1,2017
153,Tyler Ervin,HOU,6,0,0,0,0,0,0,0,CLE,0.0,0,2017
154,Wayne Gallman,NYG,6,9,27,0,3,2,5,0,DEN,3.2,1,2017
155,Wendell Smallwood,PHI,6,0,0,0,0,0,0,0,CAR,0.0,0,2017
156,Zach Line,NO,6,0,0,0,1,0,0,0,DET,0.0,1,2017
157,Zach Zenner,DET,6,1,0,0,1,0,0,0,NO,0.0,1,2017
0,Aaron Jones,GB,7,17,131,1,5,3,7,0,NO,19.8,1,2017
1,Aaron Ripkowski,GB,7,0,0,0,0,0,0,0,NO,0.0,0,2017
2,Adrian Peterson,ARI,7,11,21,0,4,1,12,0,KC,3.3,1,2017
3,Adrian Peterson,NO,7,11,21,0,4,1,12,0,GB,3.3,1,2017
4,Akeem Hunt,KC,7,0,0,0,2,1,1,0,ARI,0.1,1,2017
5,Alex Collins,BAL,7,10,30,0,0,0,0,0,MIN,3.0,1,2017
6,Alfred Blue,HOU,7,0,0,0,0,0,0,0,bye,0.0,0,2017
7,Alfred Morris,DAL,7,2,15,0,1,1,9,0,SF,2.4,1,2017
8,Alvin Kamara,NO,7,9,57,0,7,5,50,0,GB,10.7,1,2017
9,Ameer Abdullah,DET,7,0,0,0,0,0,0,0,bye,0.0,0,2017
10,Andre Ellington,HOU,7,0,0,0,0,0,0,0,bye,0.0,0,2017
11,Andre Williams,LAC,7,0,0,0,0,0,0,0,bye,0.0,0,2017
12,Andy Janovich,DEN,7,1,3,0,2,2,14,0,KC,1.7,1,2017
13,Anthony Sherman,KC,7,0,0,0,0,0,0,0,ARI,0.0,0,2017
14,Austin Ekeler,LAC,7,7,38,0,4,4,6,1,bye,10.4,1,2017
15,Benny Cunningham,CHI,7,0,0,0,0,0,0,0,CAR,0.0,0,2017
16,Bilal Powell,NYJ,7,9,43,0,2,2,40,0,MIA,8.3,1,2017
17,Bobby Rainey,BAL,7,0,0,0,2,2,8,0,MIN,0.8,1,2017
18,Branden Oliver,LAC,7,0,0,0,0,0,0,0,bye,0.0,0,2017
19,Brandon Bolden,NE,7,0,0,0,0,0,0,0,ATL,0.0,0,2017
20,Brian Hill,CIN,7,0,0,0,0,0,0,0,PIT,0.0,0,2017
21,Bronson Hill,ARI,7,0,0,0,0,0,0,0,KC,0.0,0,2017
22,Byron Marshall,WAS,7,0,0,0,0,0,0,0,PHI,0.0,0,2017
23,C.J. Anderson,DEN,7,10,44,0,2,1,17,0,KC,6.1,1,2017
24,C.J. Ham,MIN,7,0,0,0,1,1,12,0,BAL,1.2,1,2017
25,C.J. Prosise,SEA,7,0,0,0,0,0,0,0,NYG,0.0,0,2017
26,C.J. Spiller,KC,7,2,0,0,2,0,0,0,ARI,0.0,1,2017
27,Cameron Artis-Payne,CAR,7,0,0,0,0,0,0,0,CHI,0.0,0,2017
28,Carlos Hyde,SF,7,14,68,0,8,4,20,0,DAL,8.8,1,2017
29,Charcandrick West,KC,7,0,0,0,0,0,0,0,ARI,0.0,0,2017
30,Charles Sims,TB,7,2,8,0,3,2,7,0,BUF,1.5,1,2017
31,Chris Carson,SEA,7,0,0,0,0,0,0,0,NYG,0.0,0,2017
32,Chris Ivory,JAC,7,17,47,1,0,0,0,0,IND,10.7,1,2017
33,Chris Johnson,ARI,7,0,0,0,0,0,0,0,KC,0.0,0,2017
34,Chris Thompson,WAS,7,7,38,0,5,5,26,1,PHI,12.4,1,2017
35,Christian McCaffrey,CAR,7,7,10,0,9,7,36,0,CHI,4.6,1,2017
36,Corey Clement,PHI,7,1,6,0,1,1,9,1,WAS,7.5,1,2017
37,Corey Grant,JAC,7,6,8,0,1,1,28,0,IND,3.6,1,2017
38,D.J. Foster,ARI,7,0,0,0,0,0,0,0,KC,0.0,0,2017
39,D'Onta Foreman,HOU,7,0,0,0,0,0,0,0,bye,0.0,0,2017
40,Dalvin Cook,MIN,7,0,0,0,0,0,0,0,BAL,0.0,0,2017
41,Damien Williams,MIA,7,2,2,0,3,2,18,0,NYJ,2.0,1,2017
42,Dan Vitale,CLE,7,0,0,0,1,1,11,0,TEN,1.1,1,2017
43,Danny Woodhead,BAL,7,0,0,0,0,0,0,0,MIN,0.0,0,2017
44,Darren McFadden,DAL,7,0,0,0,0,0,0,0,SF,0.0,0,2017
45,Darren Sproles,PHI,7,0,0,0,0,0,0,0,WAS,0.0,0,2017
46,David Fluellen,TEN,7,0,0,0,0,0,0,0,CLE,0.0,0,2017
47,David Johnson,ARI,7,0,0,0,0,0,0,0,KC,0.0,0,2017
48,De'Veon Smith,MIA,7,0,0,0,0,0,0,0,NYJ,0.0,0,2017
49,DeAndre Washington,OAK,7,9,33,1,4,3,7,0,KC,10.0,1,2017
50,DeMarco Murray,TEN,7,18,59,0,4,3,17,0,CLE,7.6,1,2017
51,Derek Watt,LAC,7,0,0,0,0,0,0,0,bye,0.0,0,2017
52,Derrick Coleman,ATL,7,0,0,0,0,0,0,0,NE,0.0,0,2017
53,Derrick Henry,TEN,7,13,13,0,3,2,11,0,CLE,2.4,1,2017
54,Devante Mays,GB,7,0,0,0,0,0,0,0,NO,0.0,0,2017
55,Devonta Freeman,ATL,7,12,72,0,3,3,18,0,NE,9.0,1,2017
56,Devontae Booker,DEN,7,2,6,0,4,3,22,0,KC,2.8,1,2017
57,Dion Lewis,NE,7,13,76,0,1,1,6,0,ATL,8.2,1,2017
58,Doug Martin,TB,7,20,49,0,3,2,31,0,BUF,8.0,1,2017
59,Duke Johnson,CLE,7,7,26,0,7,6,45,0,TEN,7.1,1,2017
60,Dwayne Washington,DET,7,0,0,0,0,0,0,0,bye,0.0,0,2017
61,Eddie Lacy,SEA,7,11,34,0,1,1,9,0,NYG,4.3,1,2017
62,Elijah McGuire,NYJ,7,3,7,0,0,0,0,0,MIA,0.7,1,2017
63,Elijhaa Penny,ARI,7,0,0,0,0,0,0,0,KC,0.0,0,2017
64,Ezekiel Elliott,DAL,7,26,147,2,3,1,72,1,SF,39.9,1,2017
65,Fitzgerald Toussaint,PIT,7,0,0,0,0,0,0,0,CIN,0.0,0,2017
66,Fozzy Whittaker,CAR,7,0,0,0,0,0,0,0,CHI,0.0,0,2017
67,Frank Gore,IND,7,9,34,0,0,0,0,0,JAC,3.4,1,2017
68,Giovani Bernard,CIN,7,3,8,0,3,1,-1,0,PIT,0.7,1,2017
69,Isaiah Crowell,CLE,7,17,35,0,6,4,36,0,TEN,7.1,1,2017
70,J.D. McKissic,SEA,7,3,10,0,2,2,23,0,NYG,3.3,1,2017
71,Jacquizz Rodgers,TB,7,1,2,0,1,1,9,0,BUF,1.1,1,2017
72,Jalen Richard,OAK,7,9,31,0,4,4,45,0,KC,7.6,1,2017
73,Jalston Fowler,TEN,7,0,0,0,0,0,0,0,CLE,0.0,0,2017
74,Jamaal Charles,DEN,7,4,2,0,4,4,20,0,KC,2.2,1,2017
75,Jamaal Williams,GB,7,0,0,0,0,0,0,0,NO,0.0,0,2017
76,James Conner,PIT,7,3,19,0,0,0,0,0,CIN,1.9,1,2017
77,James Develin,NE,7,0,0,0,0,0,0,0,ATL,0.0,0,2017
78,James White,NE,7,4,19,0,5,5,28,1,ATL,10.7,1,2017
79,Jamize Olawale,OAK,7,0,0,0,1,0,0,0,KC,0.0,1,2017
80,Javorius Allen,BAL,7,6,20,0,11,8,29,0,MIN,4.9,1,2017
81,Jay Ajayi,PHI,7,23,51,0,4,3,26,0,WAS,7.7,1,2017
82,Jay Ajayi,MIA,7,23,51,0,4,3,26,0,NYJ,7.7,1,2017
83,Jay Prosch,HOU,7,0,0,0,0,0,0,0,bye,0.0,0,2017
84,Jeremy Hill,CIN,7,4,7,0,0,0,0,0,PIT,0.7,1,2017
85,Jerick McKinnon,MIN,7,14,47,0,3,3,10,0,BAL,5.7,1,2017
86,Joe Kerridge,GB,7,0,0,0,0,0,0,0,NO,0.0,0,2017
87,Joe Mixon,CIN,7,7,48,0,3,3,20,0,PIT,6.8,1,2017
88,John Kuhn,NO,7,0,0,0,0,0,0,0,GB,0.0,0,2017
89,Jonathan Stewart,CAR,7,14,48,0,0,0,0,0,CHI,4.8,1,2017
90,Jordan Howard,CHI,7,21,65,0,0,0,0,0,CAR,6.5,1,2017
91,Josh Ferguson,IND,7,1,5,0,0,0,0,0,JAC,0.5,1,2017
92,Justin Davis,LAR,7,0,0,0,0,0,0,0,bye,0.0,0,2017
93,Kapri Bibbs,WAS,7,0,0,0,0,0,0,0,PHI,0.0,0,2017
94,Kareem Hunt,KC,7,18,87,0,4,4,30,0,ARI,11.7,1,2017
95,Kenjon Barner,PHI,7,2,4,0,0,0,0,0,WAS,0.4,1,2017
96,Kenyan Drake,MIA,7,0,0,0,0,0,0,0,NYJ,0.0,0,2017
97,Kerwynn Williams,ARI,7,0,0,0,4,2,27,0,KC,2.7,1,2017
98,Kyle Juszczyk,SF,7,0,0,0,0,0,0,0,DAL,0.0,0,2017
99,Lamar Miller,HOU,7,0,0,0,0,0,0,0,bye,0.0,0,2017
100,Lance Dunbar,LAR,7,0,0,0,0,0,0,0,bye,0.0,0,2017
101,Latavius Murray,MIN,7,18,113,1,0,0,0,0,BAL,17.3,1,2017
102,Le'Veon Bell,PIT,7,35,134,0,3,3,58,0,CIN,19.2,1,2017
103,LeGarrette Blount,PHI,7,14,29,0,0,0,0,0,WAS,2.9,1,2017
104,Leonard Fournette,JAC,7,0,0,0,0,0,0,0,IND,0.0,0,2017
105,LeSean McCoy,BUF,7,23,91,2,7,5,31,0,TB,24.2,1,2017
106,LeShun Daniels Jr.,WAS,7,0,0,0,0,0,0,0,PHI,0.0,0,2017
107,Mack Brown,WAS,7,0,0,0,0,0,0,0,PHI,0.0,0,2017
108,Malcolm Brown,LAR,7,11,48,0,1,1,7,0,bye,5.5,1,2017
109,Marcus Murphy,BUF,7,0,0,0,0,0,0,0,TB,0.0,0,2017
110,Mark Ingram,NO,7,22,105,1,5,4,5,0,GB,17.0,1,2017
111,Marlon Mack,IND,7,5,26,0,6,4,40,0,JAC,6.6,1,2017
112,Marquez Williams,CLE,7,0,0,0,0,0,0,0,TEN,0.0,0,2017
113,Marshawn Lynch,OAK,7,2,9,0,0,0,0,0,KC,0.9,1,2017
114,Matt Breida,SF,7,3,5,0,1,0,0,0,DAL,0.5,1,2017
115,Matt Dayes,CLE,7,0,0,0,0,0,0,0,TEN,0.0,0,2017
116,Matt Forte,NYJ,7,7,41,0,5,5,41,0,MIA,8.2,1,2017
117,Matt Jones,IND,7,0,0,0,0,0,0,0,JAC,0.0,0,2017
118,Melvin Gordon,LAC,7,18,38,0,0,0,0,0,bye,3.8,1,2017
119,Michael Burton,CHI,7,0,0,0,0,0,0,0,CAR,0.0,0,2017
120,Mike Davis,SEA,7,0,0,0,0,0,0,0,NYG,0.0,0,2017
121,Mike Gillislee,NE,7,8,31,0,0,0,0,0,ATL,3.1,1,2017
122,Mike Tolbert,BUF,7,3,29,0,1,1,1,0,TB,3.0,1,2017
123,Orleans Darkwa,NYG,7,9,35,0,3,3,13,0,SEA,4.8,1,2017
124,Patrick DiMarco,BUF,7,0,0,0,0,0,0,0,TB,0.0,0,2017
125,Paul Perkins,NYG,7,0,0,0,0,0,0,0,SEA,0.0,0,2017
126,Peyton Barber,TB,7,0,0,0,0,0,0,0,BUF,0.0,0,2017
127,Raheem Mostert,SF,7,0,0,0,0,0,0,0,DAL,0.0,0,2017
128,Rex Burkhead,NE,7,6,31,0,1,1,11,0,ATL,4.2,1,2017
129,Rob Kelley,WAS,7,7,16,0,2,2,14,0,PHI,3.0,1,2017
130,Robert Turbin,IND,7,0,0,0,0,0,0,0,JAC,0.0,0,2017
131,Rod Smith,DAL,7,8,61,0,2,1,5,0,SF,6.6,1,2017
132,Roosevelt Nix,PIT,7,0,0,0,0,0,0,0,CIN,0.0,0,2017
133,Samaje Perine,WAS,7,0,0,0,0,0,0,0,PHI,0.0,0,2017
